county_code,state,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k,gross_rent
e43fcba,1b0d913,24357,2830,34.37,37,29.484,0.639005717,0.083310962,0.248511061,0.001600795,0.005766841,0,0.021605767,0.000198857,14.842,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Farm-dependent,0.42,0.062,0.298,0.146,0.309,0.218,0.121,0.08,,0.303,8.979725578,4.72,30.45,275,4909,3079,0.509,0.257,0.186,0.183632735,0.376247505,0.273453094,0.166666667,13.31513873,11.99189513,687
ccdf598,158df01,370920,44640,30.685,2606,29.704,0.830215827,0.076139089,0.042575939,0.000999201,0.026728617,0.0004996,0.021252998,0.001588729,9.475,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.494,0.055,0.159,0.059,0.296,0.227,0.104,0.079,0.188,0.253,13.34347748,2.94,9.22,253,2250,1959,0.513,0.246,0.125,0.104895105,0.33966034,0.271728272,0.283716284,11.85425153,8.313824722,847
6e30be8,dc9ae72,21138,2343,24.363,25,27.872,0.888509432,0.005322389,0.022567728,0.034910079,0.00436376,0.000299572,0.043927184,9.99E-05,11.88,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.501,0.05,0.187,0.066,0.37,0.213,0.119,0.07,0.116,0.291,8.77211532,,23.9,355,3569,3050,0.505,0.248,0.166,0.129,0.343,0.353,0.175,11.46915565,12.28495333,565
68c9b34,64ffe5d,775,116,12.13,0,25.045,0.957171405,0,0.023377484,0.010403382,0,0,0.009047729,0,3.21,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.38,0.042,0.199,0.159,0.268,,0.085,,,0.209,12.42092334,,,154,,,0.439,0.225,0.211,0.065326633,0.347738693,0.427135678,0.159798995,7.947019868,11.4790287,585
a0922f6,1b0d913,20358,2106,27.116,2,28.232,0.735755178,0.037796361,0.185524883,0.002807501,0.008772193,0.000599466,0.025777058,0.002967359,9.505,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.443,0.056,0.317,0.172,0.291,,0.102,0.06,,0.28,9.012511444,,22.64,267,6770,1649,0.507,0.243,0.168,0.124748491,0.258551308,0.407444668,0.209255533,12.72245737,11.08883444,743
36cc672,b44cfe6,32490,4537,34.729,,31.155,0.651317758,0.274175528,0.043522934,0.000399018,0.009765976,0,0.020120504,0.000698282,11.835,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.488,0.084,0.172,0.054,0.341,0.182,0.136,0.109,0.154,0.301,12.14360399,,15.52,299,2359,2039,0.517,0.215,0.187,0.149748744,0.382914573,0.265326633,0.20201005,12.28274888,11.39224959,894
0e2d610,09d8cd0,33424,2524,17.738,49,23.819,0.958865931,0.003579055,0.018717355,0.003599106,0.003518903,0,0.010807343,0.000912308,5.434,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.507,0.05,0.167,0.071,0.338,0.216,0.091,0.08,0.21,0.194,13.25935625,,19.22,246,2589,2079,0.506,0.24,0.148,0.091182365,0.423847695,0.300601202,0.184368737,12.33400855,9.333033236,691
caa00d0,528ea9f,17404,1136,17.05,0,22.394,0.94592145,0.013484391,0.018207452,0.002829809,0.004048338,0,0.01550856,0,6.09,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Farm-dependent,0.516,0.052,0.177,0.075,0.338,0.318,0.109,0.08,0.237,0.305,13.39316509,,16.83,278,4380,1930,0.498,0.251,0.114,0.12238806,0.354228856,0.339303483,0.184079602,11.5541459,6.626642501,786
226fc92,dc9ae72,6952,881,25.174,0,27.616,0.935943522,0.012421864,0.024524195,0.002017055,0,0.006939868,0.018153496,0,8.493,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Mining-dependent,0.55,0.035,0.21,0.084,0.313,0.192,0.121,0.091,0.111,0.264,11.74102243,,,271,3510,3470,0.505,0.208,0.228,0.10330993,0.327983952,0.328986961,0.239719157,11.33103844,13.05220884,615
c7e34be,9e0007d,36966,4406,28.348,,30.41,0.89200786,0.020110679,0.060291936,0.003137908,0.008752055,0.000200505,0.015298552,0.000200505,16.447,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.416,0.08,0.264,0.075,0.295,0.234,0.117,0.091,0.099,0.355,12.04827322,4.2,37.2,342,2910,1149,0.507,0.239,0.161,0.172310757,0.389442231,0.280876494,0.157370518,12.43478496,10.65066364,590
0428a92,5086a32,41240,3872,24.794,,27.74,0.898473642,0.053287038,0.031761483,0.002308101,0.0042449,0,0.009724132,0.000200704,8.399,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Federal/State government-dependent,0.448,0.065,0.137,0.047,0.296,0.184,0.087,0.06,0.189,0.246,12.87725099,,12.78,279,3519,1990,0.457,0.198,0.145,0.129388164,0.406218656,0.311935807,0.152457372,9.58478053,8.737640837,661
9d8f2ea,7572db1,8354,714,25.78,0,21.101,0.735157084,0.162152185,0.072241677,0.003880957,0.008061217,0,0.01629204,0.002214839,14.038,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.33,0.066,0.245,0.114,0.357,0.23,0.119,0.1,0.136,0.327,12.24520738,,23.81,298,3420,,0.394,0.212,0.112,0.22745491,0.432865731,0.228456914,0.111222445,10.92830551,7.325567431,634
e041dd8,1b0d913,22134,1477,22.401,,34.979,0.105088651,0.015536412,0.874566763,0.000400681,0.000601022,0.00010017,0.003706301,0,36.528,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.326,0.124,0.388,0.143,0.287,,0.088,0.08,,0.267,8.565591386,,19.23,213,25309,3150,0.459,0.258,0.121,0.372,0.354,0.19,0.084,13.26163241,8.020781115,491
2ba65f0,20d32fc,15336,1650,23.147,17,34.407,0.931617484,0.008760284,0.046104641,0.004194074,0.003138012,0.000502887,0.005682618,0,13.571,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.426,0.077,0.236,0.075,0.29,0.26,0.115,0.1,,0.284,12.97219706,,23.5,282,2220,1100,0.514,0.187,0.222,0.191532258,0.334677419,0.305443548,0.168346774,9.011656382,12.14614556,587
a4e89e8,0f8930b,32661,3245,23.291,99,29.66,0.949767969,0.00561446,0.017757594,0.005962259,0.006290183,9.94E-05,0.014408792,9.94E-05,12.084,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.45,0.087,0.17,0.044,0.325,0.241,0.104,0.07,0.134,0.258,11.43606574,,11.76,265,1730,959,0.504,0.234,0.168,0.111557789,0.387939698,0.330653266,0.169849246,13.02135074,10.51489355,623
26ee3fc,e899d7f,20038,2012,28.267,19,32.83,0.55552327,0.420229447,0.016281749,0,0.000701368,0.000500977,0.006763188,0,19.98,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.384,0.082,0.219,0.065,0.384,0.182,0.157,0.12,0.074,0.348,12.69583107,,30.38,338,9859,2759,0.528,0.228,0.178,0.212362911,0.422731805,0.266201396,0.098703888,11.68706866,12.24119692,552
c306750,e74aca3,4449,310,13.063,2,25.066,0.976660466,0.002031274,0.010176479,0.006978732,0.000703907,0,0.003449143,0,5.282,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Recreation,0.494,0.073,0.148,0.071,0.302,0.258,0.095,,0.254,0.243,10.40691616,,,296,4530,1480,0.483,0.164,0.237,0.08773679,0.393818544,0.346959123,0.171485543,7.125361835,9.129369851,635
e91cba2,1dcfd4e,13100,1727,30.189,24,28.263,0.821561487,0.004915385,0.142786923,0.009800676,0.007322921,0.007794396,0.003521021,0.00229719,7.722,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Mining-dependent,0.565,0.058,0.214,0.118,0.239,0.22,0.065,0.091,0.257,0.256,13.13292172,,20.34,231,1899,2239,0.491,0.26,0.119,0.099099099,0.405405405,0.342342342,0.153153153,13.53950304,7.154396492,806
1e7afa6,e74aca3,14335,1526,22.425,30,27.307,0.958772761,0.009850578,0.015164042,0.004819423,0.00383134,0,0.007461031,0.000100825,11.911,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.486,0.065,0.134,0.055,0.303,0.158,0.092,0.07,0.17,0.259,11.1196023,,16.21,249,2410,1210,0.499,0.215,0.216,0.119959677,0.431451613,0.298387097,0.150201613,10.70522401,14.45900386,524
b0de62c,5086a32,1415144,400371,80.718,,35.834,0.102624529,0.297309002,0.544766048,0.002225714,0.036195541,0.000201422,0.010171813,0.006505932,28.24,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.42,0.099,0.217,0.045,0.284,0.185,0.103,0.1,0.145,0.288,10.62742012,10.19,4.46,280,2079,2020,0.535,0.259,0.109,0.294884654,0.272818455,0.241725176,0.190571715,14.86957958,6.401006621,688
fde00ae,1b0d913,93914,12879,33.891,,32.317,0.653194458,0.237785308,0.070736569,0.007804246,0.009538523,0.000697698,0.019844513,0.000398684,16.543,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.422,0.062,0.277,0.102,0.315,0.169,0.11,0.1,0.112,0.315,10.6827847,8.92,20.63,368,2070,1150,0.495,0.241,0.146,0.126760563,0.361167002,0.329979879,0.182092555,12.9684616,10.45394966,687
ad5f356,a952566,25057,1978,26.749,108,25.178,0.738860592,0.175132349,0.042512232,0.001313468,0.012994305,0.000802118,0.027783348,0.000601588,3.974,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Federal/State government-dependent,0.482,0.054,0.122,0.053,0.289,,0.11,0.08,,0.238,12.41357429,,15.94,221,2480,6039,0.494,0.265,0.109,0.073631841,0.303482587,0.300497512,0.32238806,11.90215552,6.528272595,944
d7377cc,9d1e27d,661752,127530,45.555,4867,29.814,0.568137221,0.275716434,0.097825546,0.002779078,0.031785085,0.000498043,0.020579124,0.00267947,13.76,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.533,0.05,0.237,0.071,0.303,0.174,0.093,0.09,0.109,0.27,14.56909887,11.16,14.19,285,1440,1070,0.511,0.221,0.108,0.12749004,0.241035857,0.257968127,0.373505976,15.09238986,7.778930156,872
d23246a,8036085,34506,5306,35.446,68,31.913,0.912970433,0.004698047,0.040511856,0.015069968,0.0069515,0,0.019798195,0,13.55,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Mining-dependent,0.489,0.049,0.228,0.093,0.277,0.227,0.089,0.091,0.189,0.24,10.78816511,,21.63,292,1309,1319,0.495,0.209,0.166,0.090909091,0.34965035,0.312687313,0.246753247,10.98265896,12.05202312,633
568d7cc,a952566,7007,1136,42.528,8,28.021,0.754977546,0.107648134,0.038161189,0,0.068344395,0,0.030868736,0,12.624,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.32,0.078,0.213,0.065,0.288,,0.091,,,0.233,12.74426469,,,233,1369,,0.448,0.102,0.148,0.200199203,0.179282869,0.182270916,0.438247012,4.954349211,9.767145587,801
6deca7e,08f8fb4,40424,5140,32.685,31,29.971,0.949242168,0.003067179,0.018691868,0.004770061,0.006054691,0,0.018174033,0,19.343,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.407,0.071,0.232,0.085,0.293,0.267,0.102,0.07,0.126,0.278,10.85581195,4.08,27.96,332,2939,1350,0.519,0.245,0.176,0.157788945,0.389949749,0.303517588,0.148743719,13.65637671,12.91012661,541
505b5d2,64ffe5d,147422,15576,31.397,85,30.534,0.85304838,0.00615452,0.098601789,0.009809389,0.006224232,0.00769813,0.017358137,0.001105424,10.331,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Recreation,0.402,0.044,0.258,0.14,0.24,0.078,0.076,0.06,0.062,0.192,11.17767246,0.45,15.35,173,1510,1960,0.501,0.294,0.182,0.073926074,0.247752248,0.407592408,0.270729271,14.99240363,7.559644056,828
bed140e,1dcfd4e,56883,7494,35.029,136,31.058,0.687662267,0.00428732,0.280874176,0.006833849,0.007191955,0,0.011170906,0.001979528,8.376,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Mining-dependent,0.545,0.053,0.28,0.167,0.175,0.184,0.05,0.07,0.182,0.137,12.24512094,,20.25,193,1440,1439,0.487,0.265,0.095,0.140718563,0.260479042,0.300399202,0.298403194,13.58350349,5.117913574,913
4d60034,09d8cd0,28135,2491,23.497,14,28.336,0.969479678,0.000994245,0.013718578,0.004047282,0.001616904,0,0.009741597,0.000401715,12.928,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.477,0.066,0.21,0.081,0.308,0.373,0.104,0.07,0.135,0.342,13.65395641,,17.8,320,4690,2549,0.498,0.244,0.147,0.16,0.459,0.256,0.125,12.43262666,10.45634208,672
218e2e0,e899d7f,8768,1066,29.129,11,32.695,0.177599856,0.806427138,0.007028122,0.00079865,0.001597301,0,0.006548932,0,35.576,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.353,0.125,0.223,0.056,0.483,0.182,0.195,0.161,,0.364,12.90191094,18.27,32.49,303,8920,2970,0.532,0.239,0.168,0.240684794,0.388721047,0.26082578,0.109768379,11.7257793,11.14529518,470
01a7c28,7572db1,31362,2325,25.006,38,29.021,0.788359262,0.153427109,0.036353696,0.001501069,0.004055868,0,0.016302997,0,11.998,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.458,0.052,0.213,0.102,0.365,0.249,0.107,0.091,0.216,0.279,11.9918134,5.02,20.57,290,6810,3440,0.453,0.216,0.119,0.111222445,0.390781563,0.335671343,0.162324649,10.52023863,7.890178972,794
784058a,4522abc,226029,18345,22.741,648,29.031,0.801146,0.061223671,0.099677876,0.001796269,0.016738417,0,0.016828732,0.002589036,8.489,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.515,0.055,0.222,0.098,0.281,0.166,0.087,0.07,0.154,0.229,13.42659092,0.59,9.39,225,2040,2760,0.503,0.265,0.107,0.105315948,0.246740221,0.29889669,0.349047141,12.58737878,5.612459044,980
fa2253a,1b0d913,123308,19211,39.907,436,29.862,0.594712336,0.197338183,0.1765852,0.003806878,0.013568874,0.001788533,0.011600488,0.000599508,14.947,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Mining-dependent,0.492,0.048,0.29,0.127,0.327,0.17,0.111,0.099,0.143,0.289,10.10447388,8.82,24.86,317,1329,1260,0.511,0.255,0.138,0.159521436,0.28115653,0.352941176,0.206380857,15.63351083,10.59306532,765
3a31984,4cd9667,24832,3019,32.7,65,28.072,0.328411105,0.010241573,0.643216835,0.009390611,0.003774265,0.000700792,0.004264819,0,23.118,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.46,0.18,0.367,0.11,0.262,0.188,0.091,0.09,0.166,0.239,9.960903726,9.65,27.82,306,3189,2099,0.499,0.265,0.199,0.314629259,0.313627255,0.249498998,0.122244489,16.04842969,12.67622801,533
15c03e6,1b0d913,39883,6193,40.192,30,33.886,0.764247157,0.014381611,0.197279047,0.005647073,0.006742625,0,0.011304105,0.000398383,13.953,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Federal/State government-dependent,0.497,0.043,0.368,0.199,0.283,,0.091,0.07,,0.246,9.496160446,3.3,25.18,277,2989,1730,0.503,0.215,0.132,0.156843157,0.26973027,0.306693307,0.266733267,13.13832424,8.006941002,800
a424850,5086a32,98480,11780,29.782,,26.272,0.939016112,0.015493042,0.015393216,0.001507377,0.015123685,9.98E-05,0.012967437,0.000399305,11.59,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.453,0.069,0.149,0.056,0.307,0.303,0.104,0.07,0.172,0.223,12.41754992,0.74,12.74,265,2709,1649,0.503,0.225,0.168,0.107,0.377,0.303,0.213,10.72995107,10.30399838,712
7da5e8a,485e9af,83807,10599,30.085,69,35.945,0.553151873,0.40636481,0.018619923,0.00070075,0.00393421,0,0.015006056,0.002222378,23.209,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.408,0.076,0.256,0.058,0.411,0.252,0.149,0.109,0.146,0.349,10.41558862,7.46,28.31,359,3259,1509,0.517,0.271,0.143,0.238238238,0.446446446,0.187187187,0.128128128,15.83668493,11.35460429,644
1472ba2,485e9af,6652,361,9.159,-1,35.725,0.921672835,0.030808483,0.042667984,0,0.00334809,0,0.001502607,0,8.246,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.51,0.049,0.234,0.082,0.359,0.31,0.117,0.09,,0.27,10.30758246,,19.6,269,,,0.501,0.241,0.141,0.171,0.384,0.287,0.158,10.31004856,5.229734778,757
6542e6e,528ea9f,29184,3218,28.457,,27.633,0.889781174,0.036729657,0.038988566,0.003114707,0.008010668,0,0.023375228,0,11.956,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.417,0.071,0.208,0.068,0.361,0.371,0.107,0.08,0.103,0.3,13.70619577,,30.91,267,4200,4920,0.504,0.265,0.111,0.136136136,0.395395395,0.319319319,0.149149149,8.75602832,7.251085953,665
905387e,fb8cab1,4380,710,58.177,,16.443,0.140066059,0.00050045,0.035531979,0.792703433,0.001601441,0.001100991,0.026894205,0.001601441,32.766,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.293,0.047,0.21,0.071,0.44,0.445,0.119,0.09,0.273,0.299,9.566138026,,79.97,476,2189,,0.494,0.383,0.072,0.158524427,0.318045862,0.350947159,0.172482552,22.14765101,10.73825503,484
ef034dc,fb8cab1,2320,233,20.522,,20.743,0.955521427,0.004716374,0.001694327,0.015338122,0.008511271,0,0.014218479,0,3.691,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.779,0.015,0.13,0.09,0.29,0.265,0.091,,0.269,0.351,10.13022313,,,197,,1059,0.485,0.177,0.244,0.106,0.346,0.343,0.205,12.64222503,10.95659503,616
